Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,XS,TWESSIE_AU_BT_0101-Chalk White-XS,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,S,TWESSIE_AU_BT_0101-Chalk White-S,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,M,TWESSIE_AU_BT_0101-Chalk White-M,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,L,TWESSIE_AU_BT_0101-Chalk White-L,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,XL,TWESSIE_AU_BT_0101-Chalk White-XL,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Chalk White,Size,XXL,TWESSIE_AU_BT_0101-Chalk White-XXL,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,XS,TWESSIE_AU_BT_0101-Stone Gray-XS,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,S,TWESSIE_AU_BT_0101-Stone Gray-S,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,M,TWESSIE_AU_BT_0101-Stone Gray-M,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,L,TWESSIE_AU_BT_0101-Stone Gray-L,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,XL,TWESSIE_AU_BT_0101-Stone Gray-XL,168.0,,10
twessie-au-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,"<p>Crinkled Seersucker construction meets architectural precision in this bikini top. Designed for the intelligent, independent woman. The Chalk White colorway with Stone Gray accents creates a sophisticated palette. Pure rebellious yet refined elegance.</p>",Twessie,Bikini Top,"minimalist bikini top, high-end swimwear, Crinkled Seersucker bikini, luxury Chalk White swimwear, minimalist luxury",TRUE,Color,Stone Gray,Size,XXL,TWESSIE_AU_BT_0101-Stone Gray-XXL,168.0,,10
twessie-sg-bb-0102,Structural Crinkled Seersucker Bikini Bottom,<p>A statement piece in Crinkled Seersucker. This bikini bottom combines minimalist luxury design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Bottom,"minimalist bikini bottom, luxury Stone Gray swimwear, Crinkled Seersucker bikini, architectural swimsuit, independent fashion",TRUE,Color,Stone Gray,Size,XS,TWESSIE_SG_BB_0102-Stone Gray-XS,168.0,,10
twessie-sg-bb-0102,Structural Crinkled Seersucker Bikini Bottom,<p>A statement piece in Crinkled Seersucker. This bikini bottom combines minimalist luxury design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Bottom,"minimalist bikini bottom, luxury Stone Gray swimwear, Crinkled Seersucker bikini, architectural swimsuit, independent fashion",TRUE,Color,Stone Gray,Size,S,TWESSIE_SG_BB_0102-Stone Gray-S,168.0,,10
twessie-sg-bb-0102,Structural Crinkled Seersucker Bikini Bottom,<p>A statement piece in Crinkled Seersucker. This bikini bottom combines minimalist luxury design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Bottom,"minimalist bikini bottom, luxury Stone Gray swimwear, Crinkled Seersucker bikini, architectural swimsuit, independent fashion",TRUE,Color,Stone Gray,Size,M,TWESSIE_SG_BB_0102-Stone Gray-M,168.0,,10
