Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,XS,TWESSIE_JP_BT_0101-Olive Drab-XS,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,S,TWESSIE_JP_BT_0101-Olive Drab-S,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,M,TWESSIE_JP_BT_0101-Olive Drab-M,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,L,TWESSIE_JP_BT_0101-Olive Drab-L,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,XL,TWESSIE_JP_BT_0101-Olive Drab-XL,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_JP_BT_0101-Olive Drab-XXL,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,XS,TWESSIE_JP_BT_0101-Burnt Terracotta-XS,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,S,TWESSIE_JP_BT_0101-Burnt Terracotta-S,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,M,TWESSIE_JP_BT_0101-Burnt Terracotta-M,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,L,TWESSIE_JP_BT_0101-Burnt Terracotta-L,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,XL,TWESSIE_JP_BT_0101-Burnt Terracotta-XL,168.0,,10
twessie-jp-bt-0101,Minimalist Olive Drab Textured Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines anti-fashion statement design with impeccable craftsmanship. Available in Olive Drab with Burnt Terracotta detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Olive Drab swimwear, architectural swimsuit, independent fashion, minimalist luxury, high-end swimwear",TRUE,Color,Burnt Terracotta,Size,XXL,TWESSIE_JP_BT_0101-Burnt Terracotta-XXL,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,XS,TWESSIE_AU_BT_0102-Chalk White-XS,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,S,TWESSIE_AU_BT_0102-Chalk White-S,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,M,TWESSIE_AU_BT_0102-Chalk White-M,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,L,TWESSIE_AU_BT_0102-Chalk White-L,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,XL,TWESSIE_AU_BT_0102-Chalk White-XL,168.0,,10
twessie-au-bt-0102,Crinkled Seersucker High-Waist Bikini Top in Chalk White,<p>A statement piece in Crinkled Seersucker. This bikini top combines architectural elegance design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"high-end swimwear, Crinkled Seersucker bikini, independent fashion, architectural swimsuit, luxury Chalk White swimwear",TRUE,Color,Chalk White,Size,XXL,TWESSIE_AU_BT_0102-Chalk White-XXL,168.0,,10
