Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,XS,TWESSIE_JP_OP_0101-Burnt Terracotta-XS,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,S,TWESSIE_JP_OP_0101-Burnt Terracotta-S,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,M,TWESSIE_JP_OP_0101-Burnt Terracotta-M,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,L,TWESSIE_JP_OP_0101-Burnt Terracotta-L,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,XL,TWESSIE_JP_OP_0101-Burnt Terracotta-XL,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Burnt Terracotta,Size,XXL,TWESSIE_JP_OP_0101-Burnt Terracotta-XXL,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,XS,TWESSIE_JP_OP_0101-Olive Drab-XS,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,S,TWESSIE_JP_OP_0101-Olive Drab-S,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,M,TWESSIE_JP_OP_0101-Olive Drab-M,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,L,TWESSIE_JP_OP_0101-Olive Drab-L,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,XL,TWESSIE_JP_OP_0101-Olive Drab-XL,168.0,,10
twessie-jp-op-0101,Sculptural Burnt Terracotta Monokini,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This one-piece epitomizes rebellious yet refined luxury. Featuring color-blocking in Burnt Terracotta and Olive Drab. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,One-Piece,"Matte Ribbed Knit bikini, high-end swimwear, luxury Burnt Terracotta swimwear, architectural swimsuit, minimalist luxury",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_JP_OP_0101-Olive Drab-XXL,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,XS,TWESSIE_AU_BB_0102-Obsidian Black-XS,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,S,TWESSIE_AU_BB_0102-Obsidian Black-S,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,M,TWESSIE_AU_BB_0102-Obsidian Black-M,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,L,TWESSIE_AU_BB_0102-Obsidian Black-L,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,XL,TWESSIE_AU_BB_0102-Obsidian Black-XL,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Obsidian Black,Size,XXL,TWESSIE_AU_BB_0102-Obsidian Black-XXL,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,XS,TWESSIE_AU_BB_0102-Stone Gray-XS,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,S,TWESSIE_AU_BB_0102-Stone Gray-S,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,M,TWESSIE_AU_BB_0102-Stone Gray-M,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,L,TWESSIE_AU_BB_0102-Stone Gray-L,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,XL,TWESSIE_AU_BB_0102-Stone Gray-XL,168.0,,10
twessie-au-bb-0102,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes anti-fashion statement luxury. Featuring color-blocking in Obsidian Black and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"Econyl Sleek Satin bikini, minimalist luxury, luxury Obsidian Black swimwear, minimalist bikini bottom, independent fashion",TRUE,Color,Stone Gray,Size,XXL,TWESSIE_AU_BB_0102-Stone Gray-XXL,168.0,,10
twessie-sg-bb-0103,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Stone Gray accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, Econyl Sleek Satin bikini, high-end swimwear, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,XS,TWESSIE_SG_BB_0103-Obsidian Black-XS,168.0,,10
twessie-sg-bb-0103,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Stone Gray accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, Econyl Sleek Satin bikini, high-end swimwear, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,S,TWESSIE_SG_BB_0103-Obsidian Black-S,168.0,,10
