Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,XS,TWESSIE_SG_BT_0101-Chalk White-XS,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,S,TWESSIE_SG_BT_0101-Chalk White-S,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,M,TWESSIE_SG_BT_0101-Chalk White-M,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,L,TWESSIE_SG_BT_0101-Chalk White-L,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,XL,TWESSIE_SG_BT_0101-Chalk White-XL,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Chalk White,Size,XXL,TWESSIE_SG_BT_0101-Chalk White-XXL,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Stone Gray,Size,XS,TWESSIE_SG_BT_0101-Stone Gray-XS,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Stone Gray,Size,S,TWESSIE_SG_BT_0101-Stone Gray-S,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Stone Gray,Size,M,TWESSIE_SG_BT_0101-Stone Gray-M,168.0,,10
twessie-sg-bt-0101,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Chalk White swimwear, Crinkled Seersucker bikini, architectural swimsuit, minimalist luxury",TRUE,Color,Stone Gray,Size,L,TWESSIE_SG_BT_0101-Stone Gray-L,168.0,,10
