Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,XS,TWESSIE_EU_BT_0101-Burnt Terracotta-XS,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,S,TWESSIE_EU_BT_0101-Burnt Terracotta-S,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,M,TWESSIE_EU_BT_0101-Burnt Terracotta-M,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,L,TWESSIE_EU_BT_0101-Burnt Terracotta-L,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,XL,TWESSIE_EU_BT_0101-Burnt Terracotta-XL,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Burnt Terracotta,Size,XXL,TWESSIE_EU_BT_0101-Burnt Terracotta-XXL,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,XS,TWESSIE_EU_BT_0101-Olive Drab-XS,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,S,TWESSIE_EU_BT_0101-Olive Drab-S,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,M,TWESSIE_EU_BT_0101-Olive Drab-M,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,L,TWESSIE_EU_BT_0101-Olive Drab-L,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,XL,TWESSIE_EU_BT_0101-Olive Drab-XL,168.0,,10
twessie-eu-bt-0101,Burnt Terracotta Sculptural Matte Ribbed Knit Bikini Top,<p>A statement piece in Matte Ribbed Knit. This bikini top combines intelligent aesthetic design with impeccable craftsmanship. Available in Burnt Terracotta with Olive Drab detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"luxury Burnt Terracotta swimwear, Matte Ribbed Knit bikini, minimalist luxury, high-end swimwear, independent fashion",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_EU_BT_0101-Olive Drab-XXL,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,XS,TWESSIE_SG_BT_0102-Stone Gray-XS,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,S,TWESSIE_SG_BT_0102-Stone Gray-S,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,M,TWESSIE_SG_BT_0102-Stone Gray-M,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,L,TWESSIE_SG_BT_0102-Stone Gray-L,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,XL,TWESSIE_SG_BT_0102-Stone Gray-XL,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Stone Gray,Size,XXL,TWESSIE_SG_BT_0102-Stone Gray-XXL,168.0,,10
twessie-sg-bt-0102,Stone Gray Sculptural Crinkled Seersucker Bikini Top,<p>A statement piece in Crinkled Seersucker. This bikini top combines rebellious yet refined design with impeccable craftsmanship. Available in Stone Gray with Chalk White detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Top,"minimalist bikini top, luxury Stone Gray swimwear, architectural swimsuit, independent fashion, high-end swimwear",TRUE,Color,Chalk White,Size,XS,TWESSIE_SG_BT_0102-Chalk White-XS,168.0,,10
